0.458419,2.61837,0.0198563,0,0.00351754,0,24.1277,3.23671,0.440407,0,0,0.752832,0,0,58.0669,0,0,0,0,158.622,0,0,0,2.86472,4.94848,0.630934,0.662659,47.4107,0.14472,4.45028,103.811
0.275349,1.62763,0.0225336,0,0.00399181,0,14.3052,3.67312,0.499787,0,0,0.854338,0,0,0,0,0,180.009,0,0,0,0,0,1.70753,4.68139,0.645807,0.6240558,28.3313,0.0429123,4.45028,89.491
0.275349,1.62763,0.0225336,0,0.00399181,0,14.3052,3.67312,0.499787,0,0,0.854338,0,0,0,0,0,0,180.009,0,0,0,0,1.70753,4.68139,0.645807,0.6240558,28.3313,0.0429123,4.45028,86.145
0.281546,1.57458,0.0227897,0,0.00403717,0,14.5397,3.92124,0.842445,0,0,0.864046,0,0,0,0,182.659,0,0,0,0,0,0,1.74768,4.65154,0.643494,0.6220333,29.0552,0.0898625,4.45028,121.448
0.70233,3.8759,0.0501637,0,0.00640743,0,49.0078,2.51467,116.335,0,0,0.701871,0,0,0,0,0,0,0,0,0,0,0,3.71412,11.3529,1.29686,0.721338,72.6916,0.04158,4.45028,125.486
0.686216,3.81215,0.0362609,0,0.0125709,0,57.962,9.08076,60.6616,0,0,2.15102,0,0,0,0,0,0,0,0,0,0,0,4.20338,7.55383,1.20058,0.72003,69.8434,0.438845,4.45028,82.855
0.690018,3.81216,0.0527761,0,0.0125709,0,58.57,11.8886,82.9143,0,0,2.25107,0,0,0,0,0,0,0,0,0,0,0,4.25141,10.5492,1.41733,0.723497,70.4336,0.00945001,4.45028,100.564
0.690018,3.81216,0.0527761,0,0.0125709,0,58.57,12.1873,90.3278,0,0,2.30109,0,0,0,0,0,0,0,0,0,0,0,4.25141,10.5492,1.41733,0.723497,70.4336,0.00945001,4.45028,108.835
0.672325,3.71441,0.0675145,0,0.0122486,0,57.1165,12.1659,95.2351,0,0,2.24209,0,0,0,0,0,0,0,0,0,0,0,4.1424,14.0797,1.8061,0.722433,68.6276,0.131492,4.45028,96.237
0.672325,3.71441,0.0675145,0,0.0122486,0,57.1165,12.4569,102.459,0,0,2.29083,0,0,0,0,0,0,0,0,0,0,0,4.1424,14.0797,1.8061,0.722433,68.6276,0.131492,4.45028,99.477
0.655517,3.62155,0.081516,0,0.0119424,0,55.7339,12.4293,106.94,0,0,2.23356,0,0,0,0,0,0,0,0,0,0,0,4.03884,17.2291,2.12871,0.72142,66.9119,0.457993,4.45028,102.665
0.667208,3.81212,0.0858063,0,0.0125709,0,57.8023,10.5146,119.787,0,0,2.40114,0,0,0,0,0,0,0,0,0,0,0,4.13132,17.5952,2.10957,0.730431,68.6629,0.0753605,4.45028,105.72
0.690018,3.81216,0.0362609,0,0.0125709,0,58.5208,11.2912,68.0873,0,0,2.20104,0,0,0,0,0,0,0,0,0,0,0,4.25141,7.53863,1.19654,0.72003,70.4336,0.452642,4.45028,84.343
0.690018,3.81216,0.0362609,0,0.0125709,0,58.5208,11.5899,75.5008,0,0,2.25107,0,0,0,0,0,0,0,0,0,0,0,4.25141,7.53863,1.19654,0.72003,70.4336,0.452642,4.45028,92.518
0.651905,3.62154,0.081516,0,0.0119424,0,55.2031,9.76182,85.8114,0,0,2.18604,0,0,0,0,0,0,0,0,0,0,0,3.99321,17.231,2.1295,0.72142,66.3512,0.59402,4.45028,102.187
0.657508,3.83514,0.0836062,0,0.0122486,0,56.605,10.0121,88.1068,0,0,2.24209,0,0,0,0,0,0,0,0,0,0,0,4.04879,17.6854,2.16615,0.732268,67.8608,0.30231,4.45028,102.378
0.387837,2.32542,0.0501637,0,0.00734915,0,33.6284,6.14698,0.456216,0,0,1.40374,0,0,0,197.16,0,0,0,0,0,0,0,2.39417,10.6622,1.313,0.6594482,40.0264,0.402522,4.45028,145.812
0.413826,2.36982,0.0217461,0,0.00758113,0,34.8381,5.46704,0.931838,0,0,1.29291,0,0,0,136.683,0,0,0,0,0,0,0,2.53493,4.60155,0.721142,0.6565849,41.9979,0.162822,4.45028,108.357
0.403363,2.32552,0.0307522,0,0.00734841,0,34.1263,6.9473,0.953911,0,0,1.31505,0,0,0,158.973,0,0,0,0,0,0,0,2.4853,6.51714,0.900804,0.6553482,41.0561,0.142391,4.45028,124.108
0.403363,2.32552,0.0307522,0,0.00734841,0,34.1263,7.12191,0.968168,0,0,1.34429,0,0,0,170.013,0,0,0,0,0,0,0,2.4853,6.51714,0.900804,0.6553482,41.0561,0.142391,4.45028,131.661
0.397278,2.28993,0.0398772,0,0.0072378,0,33.6374,7.18851,0.96846,0,0,1.32447,0,0,0,169.612,0,0,0,0,0,0,0,2.44776,8.47428,1.09446,0.6557896,40.4383,0.296121,4.45028,139.026
0.397278,2.28993,0.0398772,0,0.0072378,0,33.6374,7.36049,0.982501,0,0,1.35327,0,0,0,180.485,0,0,0,0,0,0,0,2.44776,8.47428,1.09446,0.6557896,40.4383,0.296121,4.45028,141.836
0.396851,2.29028,0.0487997,0,0.00722783,0,33.6381,7.48057,0.985968,0,0,1.33248,0,0,0,180.476,0,0,0,0,0,0,0,2.44554,10.4458,1.26962,0.6575156,40.3826,0.0788878,4.45028,144.479
0.387837,2.32549,0.0501637,0,0.00734915,0,33.687,6.14698,0.912433,0,0,1.40374,0,0,0,196.509,0,0,0,0,0,0,0,2.40119,10.6632,1.31344,0.6594482,40.0264,0.460525,4.45028,148.37
0.409463,2.35673,0.0212368,0,0.00745651,0,34.6197,6.67703,0.935829,0,0,1.29717,0,0,0,147.998,0,0,0,0,0,0,0,2.52306,4.50378,0.700527,0.6548446,41.6735,0.070689,4.45028,109.971
0.409463,2.35673,0.0212368,0,0.00745651,0,34.6197,6.85414,0.950309,0,0,1.32687,0,0,0,161.452,0,0,0,0,0,0,0,2.52306,4.50378,0.700527,0.6548446,41.6735,0.070689,4.45028,117.155
0.401085,2.30109,0.0500194,0,0.00734768,0,33.8499,5.9967,0.966965,0,0,1.34036,0,0,0,170.013,0,0,0,0,0,0,0,2.4569,10.6307,1.30284,0.6593822,40.7045,0.135251,4.45028,140.931
0.388522,2.29027,0.0493859,0,0.0072378,0,33.3471,5.91583,1.01058,0,0,1.32465,0,0,0,167.438,0,0,0,0,0,0,0,2.39245,10.5051,1.29403,0.6577856,39.9853,0.558324,4.45028,139.883
0.69538,3.94819,0.0486663,0,0.00712977,0,88.7137,5.96349,0,0,0,1.36184,0,0,174.777,0,0,0,0,0,0,0,0,4.33889,11.2891,1.2997,0.723846,71.8607,0.0799567,4.45028,112.929
0.661505,3.81211,0.0858063,0,0.0125709,0,57.4767,10.5146,0,0,0,2.40114,0,0,155.361,0,0,0,0,0,0,0,0,4.08328,17.9708,2.19935,0.730431,68.0727,0.248389,4.45028,105.529
0.704763,4.0351,0.037241,0,0.0129107,0,59.3536,9.32619,1.5904,0,0,2.20916,0,0,77.5773,0,0,0,0,0,0,0,0,4.31698,7.43314,1.13252,0.731427,71.529,0.110676,4.45028,82.281
0.672325,3.87586,0.0514228,0,0.0122486,0,56.8975,11.5838,1.592,0,0,2.19335,0,0,103.039,0,0,0,0,0,0,0,0,4.1424,10.8555,1.50175,0.725512,68.4359,0.271115,4.45028,99.8
0.672325,3.87586,0.0514228,0,0.0122486,0,56.8975,11.8748,1.61577,0,0,2.24209,0,0,110.398,0,0,0,0,0,0,0,0,4.1424,10.8555,1.50175,0.725512,68.4359,0.271115,4.45028,108.071
0.655517,3.77896,0.0658266,0,0.0119424,0,55.5199,11.8617,1.59854,0,0,2.18604,0,0,118.402,0,0,0,0,0,0,0,0,4.03884,13.9782,1.80479,0.724423,66.725,0.367167,4.45028,95.855
0.655517,3.77896,0.0658266,0,0.0119424,0,55.5199,12.1455,1.62171,0,0,2.23356,0,0,129.166,0,0,0,0,0,0,0,0,4.03884,13.9782,1.80479,0.724423,66.725,0.367167,4.45028,99.286
0.672325,3.87586,0.0836062,0,0.0122486,0,56.9912,12.748,1.68705,0,0,2.29083,0,0,139.838,0,0,0,0,0,0,0,0,4.1424,17.1775,2.04479,0.732268,68.4359,0.0387692,4.45028,102.474
0.663406,3.97782,0.0858063,0,0.0125709,0,57.6261,10.5146,1.56074,0,0,2.40114,0,0,154.848,0,0,0,0,0,0,0,0,4.1073,17.67,2.10408,0.737058,68.4662,0.0353684,4.45028,105.72
0.690018,3.97203,0.0362609,0,0.0125709,0,58.3521,11.2912,1.58513,0,0,2.20104,0,0,86.8662,0,0,0,0,0,0,0,0,4.25141,7.45056,1.15357,0.726658,70.2369,0.201324,4.45028,84.099
0.690018,3.97203,0.0362609,0,0.0125709,0,58.3521,11.5899,1.60951,0,0,2.25107,0,0,94.4198,0,0,0,0,0,0,0,0,4.25141,7.45056,1.15357,0.726658,70.2369,0.201324,4.45028,91.88
0.668621,3.83516,0.0836062,0,0.0122486,0,56.4453,10.0121,1.61577,0,0,2.24209,0,0,110.398,0,0,0,0,0,0,0,0,4.0956,17.5189,2.12656,0.732268,67.8608,0.195156,4.45028,101.736
0.656518,3.87584,0.0836062,0,0.0122486,0,56.4531,10.0121,1.71081,0,0,2.24209,0,0,110.398,0,0,0,0,0,0,0,0,4.04879,17.546,2.13813,0.732268,67.7667,0.130344,4.45028,101.901
0.644543,3.87582,0.0836062,0,0.0122486,0,55.948,151.812,0,0,0,2.33957,0,0,0,0,0,0,0,0,0,0,0,3.97858,17.775,2.18928,0.732268,66.5189,0.452595,4.45028,124.543
0.687192,4.08533,0.037241,0,0.0129107,0,59.0091,84.1811,0,0,0,2.20916,0,0,0,0,0,0,0,0,0,0,0,4.23064,7.42284,1.12479,0.731427,70.7207,0.105492,4.45028,87.866
0.695001,3.91516,0.0542025,0,0.0129107,0,59.6412,114.951,0,0,0,2.31191,0,0,0,0,0,0,0,0,0,0,0,4.27998,11.1552,1.53287,0.72818,71.529,0.224776,4.45028,105.052
0.695001,3.91516,0.0542025,0,0.0129107,0,59.6412,124.554,0,0,0,2.36328,0,0,0,0,0,0,0,0,0,0,0,4.27998,11.1552,1.53287,0.72818,71.529,0.224776,4.45028,113.588
0.676712,3.81213,0.0692912,0,0.0125709,0,58.1216,130.626,0,0,0,2.30109,0,0,0,0,0,0,0,0,0,0,0,4.16735,14.476,1.86019,0.726964,69.6466,0.234224,4.45028,98.33
0.676712,3.81213,0.0692912,0,0.0125709,0,58.1216,139.975,0,0,0,2.35111,0,0,0,0,0,0,0,0,0,0,0,4.16735,14.476,1.86019,0.726964,69.6466,0.234224,4.45028,101.424
0.65936,3.71439,0.0836062,0,0.0122486,0,56.6734,145.496,0,0,0,2.29083,0,0,0,0,0,0,0,0,0,0,0,4.06049,17.6742,2.18444,0.725811,67.8608,0.592218,4.45028,104.193
0.644543,3.87582,0.0836062,0,0.0122486,0,55.948,151.812,0,0,0,2.33957,0,0,0,0,0,0,0,0,0,0,0,3.97858,17.775,2.18928,0.732268,66.5189,0.452595,4.45028,107.594
0.695001,3.91516,0.037241,0,0.0129107,0,59.5822,95.7468,0,0,0,2.26053,0,0,0,0,0,0,0,0,0,0,0,4.27998,7.63608,1.20161,0.72462,71.529,0.319616,4.45028,88.439
0.695001,3.91516,0.037241,0,0.0129107,0,59.5822,105.349,0,0,0,2.31191,0,0,0,0,0,0,0,0,0,0,0,4.27998,7.63608,1.20161,0.72462,71.529,0.319616,4.45028,96.714
0.651952,3.87583,0.0836062,0,0.0122486,0,56.1208,116.304,0,0,0,2.24209,0,0,0,0,0,0,0,0,0,0,0,4.01369,17.6398,2.14473,0.732268,67.094,0.210269,4.45028,106.007
0.669108,3.81212,0.0858063,0,0.0125709,0,57.6159,119.364,0,0,0,2.30109,0,0,0,0,0,0,0,0,0,0,0,4.1073,17.7514,2.14669,0.730431,69.0564,0.144624,4.45028,105.911
0.257269,1.44307,0.0446663,0,0.00654376,0,21.2005,8.21001,0,0,0,1.66654,0,126.241,0,0,0,0,0,0,0,0,0,1.5754,9.03946,1.13023,0.6234684,26.5251,0.17476,4.45028,133.427
0.353943,3.14886,0.326064,0,0.0416483,0,16.6934,52.6684,0,0,0,6.08288,0,0,0,0,0,0,0,0,0,0,0,1.91674,59.871,7.65974,0.781054,35.1381,0.52745,4.45028,126.5239
0.625096,3.51252,0.125409,0,0.00918644,0,55.2833,8.03298,0,0,0,1.75468,151.378,0,0,0,0,0,0,0,0,0,0,3.87912,24.9007,3.13551,0.727712,64.4103,0.359625,4.45028,111.498
0.663367,2.34626,0.0665437,0,0.00974887,0,58.3798,8.5248,0,0,125.382,1.86211,0,0,0,0,0,0,0,0,0,0,0,4.11661,14.5713,1.76948,0.720813,68.3536,0.397714,4.45028,83.961
0.677187,3.80523,0.06793,0,0.00995197,0,59.7262,8.7024,0,0,0,129.895,0,0,0,0,0,0,0,0,0,0,0,4.20238,14.7761,1.78135,0.724366,69.7778,0.231058,4.45028,98.792
0.684971,3.90928,0.0562179,0,0.00823611,0,60.7137,6.57573,0,0,0,91.5382,0,0,0,0,0,0,0,0,0,0,0,4.2568,12.8062,1.52476,0.724911,70.766,0.316134,4.45028,105.911
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,8.38816,0,0,0,106.16,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,98.044
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,8.61903,0,0,0,114.247,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,101.424
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,8.8499,0,0,0,114.247,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,104.956
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,9.08076,0,0,0,122.334,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,108.453
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,9.31163,0,0,0,122.334,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,84.425
0.68248,3.90928,0.0562179,0,0.00823611,0,60.5692,7.82824,0,0,0,132.67,0,0,0,0,0,0,0,0,0,0,0,4.24893,12.6851,1.49491,0.724911,70.3793,0.181179,4.45028,91.658
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,7.92643,0,0,0,98.0736,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,107.307
0.678258,3.94975,0.0552651,0,0.00809652,0,59.999,8.1573,0,0,0,106.16,0,0,0,0,0,0,0,0,0,0,0,4.21559,12.5871,1.48442,0.726219,70.0735,0.168095,4.45028,106.484
0.684971,3.90928,0.0562179,0,0.00823611,0,60.7058,7.51511,0,0,0,116.217,0,0,0,0,0,0,0,0,0,0,0,4.2568,12.7822,1.51879,0.724911,70.766,0.234331,4.45028,131.184
0.687287,4.01785,0.0562179,0,0.00823611,0,60.6541,7.51511,0,0,0,116.217,0,0,0,0,0,0,0,0,0,0,0,4.26467,12.8838,1.53109,0.729254,72.8252,0.263321,4.45028,102.378
0.01357,0.00815346,0.318678,0.0789573,6.88E-05,0,0.966095,0.131734,0,0,0,0.0205503,0,0,0,0,0,0,0,0,0,0,0,0.0833983,27.8619,11.2178,0.70527758,2.11446,14.7716,4.45028,78.742
0.751447,0.483411,0.00407848,2.9007,0.00338075,0,55.3225,16.003,85.6502,0,0,0.0975728,0,0,0,0,0,0,0,0,0,0,0,4.58777,9.59253,0.697689,0.8136776,75.3407,4.38106,4.45028,132.665
0.500464,0.156274,5.55433,0,0.000805576,0,34.6727,67.2379,0,0,0,0.117657,0,0,0,0,0,0,0,0,0,0,0,2.93769,176.009,15.2818,1.28188864,50.6993,0.262597,4.45028,198.591
0.144304,0.0570036,0.928342,0,0.000313145,0,9.69727,13.8577,0,0,0,3.47593,0,0,0,0,0,0,0,0,0,0,0,0.790234,147.423,12.2957,0.75435065,13.6651,0.175539,4.45028,118.395
0.287021,0.0935235,1.186,1.60023,0.000546565,0,21.9028,5.24298,14.3723,0,0,0.931211,0,0,16.0251,0,0,0,0,0,0,0,0,1.71775,161.938,13.8849,2.052901,29.2645,2.43256,4.45028,98.505
0.160587,0.0454032,1.67031,0,0.000255354,0,11.9651,17.1259,0,0,0,0.0186477,0,0,0,0,0,0,0,0,0,0,0,0.964777,186.74,15.7166,0.85276318,16.3917,0.129918,4.45028,115.029
0.145771,0.0431099,0.790941,0.837483,0.000286046,0,11.7178,2.74393,7.52179,0,0,0.487351,0,0,4.79244,0,0,0,0,0,0,0,0,0.870927,166.361,14.227,1.401845,14.856,1.77948,4.45028,92.423
1.09807,0.133911,0.00842643,0,0.00149274,0,4.61798,15.9486,0,0,0,0.127792,0,0,0,0,0,0,0,0,0,0,0,0.604015,1.45633,0.227579,0.55878364,110.541,0.0789706,4.45028,130.803
1.05056,0.50529,0.0160439,0,0.0135194,0,8.94354,30.3661,0,0,0,0.243315,0,0,0,0,0,0,0,0,0,0,0,3.7057,2.93897,0.443747,0.5778119,60.9459,0.177733,4.45028,130.231
0.375229,15.8833,0.00140441,0,0.000248789,0,0.782873,2.65809,0,0,0,0.0212986,0,0,0,0,0,0,0,0,0,0,0,1.21921,10.795,0.686619,0.55763762,19.9941,0.0146711,4.45028,131.184
0.717173,3.99894,0.0258781,0,0.00379123,0,93.6775,3.17106,0.588374,0,0,0.724153,0,0,185.873,0,0,0,0,0,0,0,0,4.50209,7.27171,0.774798,0.718497,74.1686,0.0608167,4.45028,121.829
0.0554731,0.00824958,0.215785,0.543822,0.000130436,0.00111117,4.60991,1.14184,4.15748,0,0,0.0137894,0,0,0,0,0,0,0,0,0,0,0,0.324583,83.0298,9.17522,179.16044,5.53372,1.44775,4.45028,95.464
0.533004,0.189198,1.81147,0,0.00554638,0,44.6434,106.848,0,0,0,0.0866508,0,0,0,0,0,0,0,0,0,0,0,3.26608,184.856,15.1924,0.915799,54.1012,0.419238,4.45028,142.574
0.522977,0.129677,8.74936,0,0.000588253,0,37.3464,68.3366,0,0,0,0.0644373,0,0,0,0,0,0,0,0,0,0,0,3.26998,166.92,14.935,1.6234197,53.8645,0.359109,4.45028,181.048
0.458065,0.138647,0.0169938,0,0.189569,0,28.0259,56.0666,0.0516621,0,0,11.975,0,0,20.3668,0,0,0,0,0,0,0,0,2.77,0.454204,0.62911,0.6060981,46.1336,4.41265,4.45028,61.8194
0.140404,0.0422284,0.0190934,0,0.0175331,0,8.81025,27.4068,0,0,0,1.44969,0,0,0,0,0,0,0,0,0,0,0,0.864008,7.82063,0.642616,0.5642126,14.3537,0.0986833,4.45028,55.5259
0.0658186,0.0360976,0.319747,0.154864,0.000303876,0,4.18799,0.573836,4.42284,0,0,0.0388821,0,0,4.15147,0,0,0,0,0,0,0,0,0.405329,55.116,11.2614,0.722927,7.44832,14.6525,4.45028,81.3227
0.0574987,0.0063946,0.215878,0.544025,0.000130477,0.00111152,4.6114,1.1422,4.15878,0,0,0.0137937,0,0,0,0,0,0,0,0,0,0,0,0.324685,83.3953,9.18698,178.65785,5.53546,1.46625,4.45028,95.194
0.110417,0.030016,0.288498,0.533989,0.00025244,0.295854,9.1883,6.12185,3.80623,0,0,0.0220415,0,0,5.80036,2.34251,0,0,0,0,0,0,0,0.687316,95.6579,8.36255,70.63001,11.318,5.9921,4.45028,174.503
0.0378888,0.0161997,0.319913,0.0352281,0.00538257,0.0701627,2.67073,2.2468,1.37369,0,0,0.169522,0,0,1.1328,0.409836,0.515748,0,0,1.0315,0,0,0,0.237034,27.9527,11.2616,0.7146516,4.62921,14.636,4.45028,90.16
0.030093,0.0138409,0.315029,0.0346903,0.00534483,0.085846,2.14674,2.38569,0.433074,0.00282959,0,0.168385,0,0,0.371837,0.807157,0,0,0,0,0.00290214,0,0,0.187817,27.5415,11.0907,0.7137883,3.8233,14.7467,4.45028,91.276
0.0661731,0.02237,0.308744,0,0.00875639,0.100892,4.33054,5.33927,3.33625,0,0,0.22191,0,0,2.73314,0.395527,0.497742,0,0,0,0,0,0,0.411547,26.9532,10.8676,0.714696,7.41761,14.662,4.45028,83.879
0.0437078,0.0157164,0.310291,0.0170843,0.0138101,0.0513798,3.05938,3.07535,1.33238,0,0,0.164423,0,0,1.46498,0.79502,0.500237,0,0,1.00047,0,0,0,0.273869,27.1911,10.9291,0.7227812,5.23272,14.6394,4.45028,72.9936
0.0398136,0.0169968,0.319912,0.0792633,0.00361141,0.052973,2.83136,1.85083,1.51736,0,0,0.169522,0,0,1.32161,0.409836,0.515748,0,0,1.0315,0,0,0,0.249195,28.057,11.2677,0.7150731,4.82905,14.6285,4.45028,93.848
0.0383378,0.0171895,0.320742,0.0353194,0.00539651,0.17375,2.76539,2.95838,1.30523,0,0,0.169961,0,0,0.18929,0,0,0,0,0,0,0,0,0.239865,28.025,11.2911,0.7150769,4.67621,14.6648,4.45028,87.197
0.0197345,0.0104209,0.315029,0.0346903,0.00530039,0.0183097,1.31753,1.69261,0.00866561,0,0,0.166933,0,0,0,0,0,0,0,0,0,0,0,0.122372,27.5008,11.0875,0.7096807,2.75124,14.7294,4.45028,82.568
0.0207045,0.00953892,0.545325,0.0262937,0.00401746,0.0138779,1.84059,1.28292,0.542743,0,0,0.126528,0,0,0.281836,0.305895,0,0,0,0,0,0,0,0.129059,124.369,11.2317,1.325543,2.85681,14.8255,4.45028,89.579
0.0198014,0.00815001,0.573652,0.0228363,0.0034782,0.0120531,1.79538,1.11422,0.564512,0,0,0.109891,0,0,0.122388,0.265672,0.334329,0,0,0,0,0,0,0.123555,111.636,10.6831,1.16424,2.76465,15.387,4.45028,91.498
0.0499646,0.0156584,0.215815,0.547021,0.000131217,0.00111782,4.42261,0.427536,3.34589,0,0,0.013872,0,0,0,2.38609,0,0,0,0,0,0,0,0.308534,83.1362,9.21591,181.03131,5.11604,1.41323,4.45028,158.18
0.0544433,0.0184676,0.341432,0.0173009,0.00717208,0.0182628,3.7847,3.78846,2.90157,0,0,0.224401,0,0,2.78162,0,0,0,0,0,0,0,0,0.33728,29.9975,11.3123,0.840138,6.25402,14.6037,4.45028,85.858
0.0533103,0.0191126,0.27591,0.53832,0.000167801,0.00142948,4.64799,0.512451,4.27875,0,0,0.0177396,0,0,0,0,0,0,0,0,0,0,0,0.327845,102.758,9.49549,96.86002,5.44959,1.50816,4.45028,94.23
0.125508,0.0316802,0.283627,0.645578,0.000546019,0.292331,10.4692,3.61889,10.1508,0,0,0.0134565,0,0,2.13257,2.31462,2.91278,0,0,0,0,0,0,0.782902,81.2921,8.96224,174.47575,12.8853,1.41661,4.45028,217.042
0.1483,0.0381156,0.384369,0.551466,0.000830609,0.394924,12.1205,5.07022,11.5209,0,0,0.0238005,0,0,2.881,3.12694,3.93503,0,0,0,0,0,0,0.927596,104.845,9.71183,99.51408,15.2767,1.37963,4.45028,225.987
0.348374,0.0946497,0.848035,0.829571,0.000581953,1.45238,28.1329,18.2515,24.2483,0,0,0.0525956,0,0,6.36659,6.91008,0,0,0,0,0,0,0,2.18033,118.994,10.5915,5.110748,35.8967,6.23994,4.45028,201.972
0.437618,0.152092,1.19835,0.684595,0.00135369,1.239,36.0013,25.7008,24.9676,0,0,0.109942,0,0,19.7719,9.81016,0,0,0,0,0,0,0,2.73496,158.099,13.5662,4.317699,45.0576,2.38918,4.45028,196.855
0.505042,0.190179,1.14272,0.654093,0.00128981,1.18379,37.5161,25.1393,30.3119,0,0,0.105044,0,0,21.8919,9.37307,0,0,0,0,0,0,0,3.06165,151.083,12.9633,4.151212,49.3542,3.3369,4.45028,189.263
0.41699,0.152971,0.941567,0.92536,0.000833914,0.978024,30.5147,20.7363,22.3283,0,0,0.072863,0,0,14.5192,15.4876,0,0,0,0,0,0,0,2.52779,122.892,10.8108,5.676224,40.748,7.87242,4.45028,213.4
0.250282,0.0907329,1.1965,1.6108,0.000550175,0,19.6365,1.43023,14.0289,0,0,0.0560603,0,0,16.131,0,0,0,0,0,0,0,0,1.55194,163.185,13.9947,2.098113,25.6724,2.21419,4.45028,94.7336
0.240176,0.0707182,0.930427,2.07372,0.000566643,0,20.3107,1.47303,5.41829,0,0,0.0577383,0,0,21.3606,0,0,0,0,0,0,0,0,1.48721,165.224,14.1344,2.140854,24.6194,2.06275,4.45028,97.001
